Tx 0.0367144 1 6 1 39 
Tx 0.0367145 1 2 1 39 
Tx 0.0367146 1 3 1 39 
Tx 0.0367147 1 5 1 39 
Tx 0.0367148 1 4 1 39 
Tx 0.0367149 1 1 1 39 
Tx 0.0429286 1 2 1 15 
Tx 0.0429286 1 3 1 15 
Tx 0.0429286 1 1 1 15 
Tx 0.0479286 1 6 1 15 
Tx 0.0479286 1 5 1 15 
Tx 0.0479286 1 4 1 15 
Tx 0.0479286 1 4 1 15 
Rx 0.185942 1 3 3 1454 6534844
Rx 0.185942 1 3 3 1454 6533649
Rx 0.185942 1 3 3 1454 6532454
Rx 0.185942 1 3 3 1454 6531259
Rx 0.185983 1 6 3 1454 566884
Rx 0.185983 1 6 3 1454 565689
Rx 0.185983 1 6 3 1454 564494
Rx 0.185983 1 6 3 1454 563299
Rx 0.185983 1 6 3 1454 562104
Rx 0.185983 1 6 3 1454 560909
Rx 0.185983 1 6 3 1454 559714
Rx 0.185983 1 6 3 1454 558519
Rx 0.185983 1 6 3 1454 557324
Rx 0.185983 1 6 3 1454 556129
Rx 0.185983 1 6 3 1454 554934
Rx 0.185983 1 6 3 1454 553739
Rx 0.186096 1 6 3 1454 665024
Rx 0.186096 1 6 3 1454 663829
Rx 0.186096 1 6 3 1454 662634
Rx 0.186096 1 6 3 1454 598484
Rx 0.186096 1 6 3 1454 597289
Rx 0.186096 1 6 3 1454 596094
Rx 0.186096 1 6 3 1454 594899
Rx 0.186096 1 6 3 1454 593704
Rx 0.186096 1 6 3 1454 592509
Rx 0.186096 1 6 3 1454 591314
Rx 0.186096 1 6 3 1454 590119
Rx 0.186096 1 6 3 1454 588924
Rx 0.186096 1 6 3 1454 587729
Rx 0.186096 1 6 3 1454 586534
Rx 0.186142 1 3 3 1454 6730064
Rx 0.186142 1 3 3 1454 6728869
Rx 0.186142 1 3 3 1454 6727674
Rx 0.186142 1 3 3 1454 6726479
Rx 0.186142 1 3 3 1454 6648564
Rx 0.186192 1 6 3 1454 681179
Rx 0.186192 1 6 3 1454 679984
Rx 0.186192 1 6 3 1454 678789
Rx 0.186192 1 6 3 1454 598484
Rx 0.186192 1 6 3 1454 597289
Rx 0.186192 1 6 3 1454 596094
Rx 0.186192 1 6 3 1454 594899
Rx 0.186192 1 6 3 1454 593704
Rx 0.186192 1 6 3 1454 592509
Rx 0.186192 1 6 3 1454 591314
Rx 0.186192 1 6 3 1454 590119
Rx 0.186192 1 6 3 1454 588924
Rx 0.186192 1 6 3 1454 587729
Rx 0.186192 1 6 3 1454 586534
Rx 0.18625 1 3 3 1454 6755689
Rx 0.18625 1 3 3 1454 6754494
Rx 0.18625 1 3 3 1454 6753299
Rx 0.18625 1 3 3 1454 6752104
Rx 0.18625 1 3 3 1454 6750909
Rx 0.18625 1 3 3 1454 6749714
Rx 0.186292 1 6 3 1454 685339
Rx 0.186292 1 6 3 1454 684144
Rx 0.186292 1 6 3 1454 594324
Rx 0.186292 1 6 3 1454 593129
Rx 0.186292 1 6 3 1454 591934
Rx 0.186292 1 6 3 1454 590739
Rx 0.186292 1 6 3 1454 589544
Rx 0.186292 1 6 3 1454 588349
Rx 0.186292 1 6 3 1454 587154
Rx 0.186292 1 6 3 1454 585959
Rx 0.186292 1 6 3 1454 584764
Rx 0.186292 1 6 3 1454 583569
Rx 0.186292 1 6 3 1454 582374
Rx 0.186342 1 6 3 1454 631259
Rx 0.186342 1 6 3 1454 534799
Rx 0.186342 1 6 3 1454 533604
Rx 0.186342 1 6 3 1454 532409
Rx 0.186342 1 6 3 1454 531214
Rx 0.186342 1 6 3 1454 530019
Rx 0.186342 1 6 3 1454 528824
Rx 0.186342 1 6 3 1454 527629
Rx 0.186342 1 6 3 1454 526434
Rx 0.186342 1 6 3 1454 525239
Rx 0.186342 1 6 3 1454 524044
Rx 0.186383 1 3 3 1454 6881799
Rx 0.186383 1 3 3 1454 6880604
Rx 0.186383 1 3 3 1454 6879409
Rx 0.186383 1 3 3 1454 6878214
Rx 0.186383 1 3 3 1454 6877019
Rx 0.186442 1 6 3 1454 622849
Rx 0.186442 1 6 3 1454 621654
Rx 0.186442 1 6 3 1454 546749
Rx 0.186442 1 6 3 1454 545554
Rx 0.186442 1 6 3 1454 544359
Rx 0.186442 1 6 3 1454 543164
Rx 0.186442 1 6 3 1454 541969
Rx 0.186442 1 6 3 1454 540774
Rx 0.186442 1 6 3 1454 539579
Rx 0.186442 1 6 3 1454 538384
Rx 0.186442 1 6 3 1454 537189
Rx 0.186483 1 3 3 1454 6975824
Rx 0.186483 1 3 3 1454 6974629
Rx 0.186483 1 3 3 1454 6973434
Rx 0.186483 1 3 3 1454 6972239
Rx 0.186483 1 3 3 1454 6971044
Rx 0.186533 1 6 3 1454 627674
Rx 0.186533 1 6 3 1454 626479
Rx 0.186533 1 6 3 1454 625284
Rx 0.186533 1 6 3 1454 536084
Rx 0.186533 1 6 3 1454 534889
Rx 0.186533 1 6 3 1454 533694
Rx 0.186533 1 6 3 1454 532499
Rx 0.186533 1 6 3 1454 531304
Rx 0.186562 1 4 3 1454 377684
Rx 0.186562 1 4 3 1454 376489
Rx 0.186562 1 4 3 1454 375294
Rx 0.186592 1 3 3 1454 7078169
Rx 0.186592 1 3 3 1454 7076974
Rx 0.186592 1 3 3 1454 7075779
Rx 0.186592 1 3 3 1454 6894324
Rx 0.186633 1 4 3 1454 444979
Rx 0.186633 1 4 3 1454 443784
Rx 0.186633 1 4 3 1454 442589
Rx 0.186633 1 4 3 1454 441394
Rx 0.186662 1 3 3 1454 6964009
Rx 0.186662 1 3 3 1454 6962814
Rx 0.186662 1 3 3 1454 6961619
Rx 0.186662 1 3 3 1454 6960424
Rx 0.186692 1 6 3 1454 688349
Rx 0.186692 1 6 3 1454 687154
Rx 0.186692 1 6 3 1454 685959
Rx 0.186692 1 6 3 1454 684764
Rx 0.186692 1 6 3 1454 598439
Rx 0.186692 1 6 3 1454 597244
Rx 0.186692 1 6 3 1454 596049
Rx 0.186692 1 6 3 1454 594854
Rx 0.186692 1 6 3 1454 593659
Rx 0.186746 1 4 3 1454 552679
Rx 0.186746 1 4 3 1454 551484
Rx 0.186746 1 4 3 1454 550289
Rx 0.186746 1 4 3 1454 549094
Rx 0.186779 1 3 3 1454 7075869
Rx 0.186779 1 3 3 1454 7074674
Rx 0.186779 1 3 3 1454 7073479
Rx 0.186779 1 3 3 1454 7072284
Rx 0.186833 1 6 3 1454 734224
Rx 0.186833 1 6 3 1454 733029
Rx 0.186833 1 6 3 1454 348564
Rx 0.186833 1 6 3 1454 347369
Rx 0.186833 1 6 3 1454 346174
Rx 0.186833 1 6 3 1454 344979
Rx 0.186833 1 6 3 1454 343784
Rx 0.186833 1 6 3 1454 342589
Rx 0.186862 1 4 3 1454 664539
Rx 0.186862 1 4 3 1454 663344
Rx 0.186862 1 4 3 1454 662149
Rx 0.186862 1 4 3 1454 660954
Rx 0.186892 1 3 3 1454 7183569
Rx 0.186892 1 3 3 1454 7182374
Rx 0.186892 1 3 3 1454 7181179
Rx 0.186892 1 3 3 1454 7179984
Rx 0.186929 1 4 3 1454 726479
Rx 0.186929 1 4 3 1454 725284
Rx 0.186929 1 4 3 1454 724089
Rx 0.186954 1 3 3 1454 7241349
Rx 0.186954 1 3 3 1454 7240154
Rx 0.186954 1 3 3 1454 7238959
Rx 0.186979 1 6 3 1454 487154
Rx 0.186979 1 6 3 1454 485959
Rx 0.186979 1 6 3 1454 484764
Rx 0.186979 1 6 3 1454 483569
Rx 0.186979 1 6 3 1454 482374
Rx 0.186979 1 6 3 1454 481179
Rx 0.186979 1 6 3 1454 479984
Rx 0.186979 1 6 3 1454 478789
Rx 0.187029 1 4 3 1454 822894
Rx 0.187029 1 4 3 1454 821699
Rx 0.187029 1 4 3 1454 731924
Rx 0.187083 1 6 3 1454 581754
Rx 0.187083 1 6 3 1454 580559
Rx 0.187083 1 6 3 1454 579364
Rx 0.187083 1 6 3 1454 578169
Rx 0.187083 1 6 3 1454 576974
Rx 0.187083 1 6 3 1454 575779
Rx 0.187083 1 6 3 1454 574584
Rx 0.187083 1 6 3 1454 573389
Rx 0.187129 1 4 3 1454 830729
Rx 0.187129 1 4 3 1454 829534
Rx 0.187129 1 4 3 1454 828339
Rx 0.187154 1 3 3 1454 7437764
Rx 0.187154 1 3 3 1454 7436569
Rx 0.187154 1 3 3 1454 7435374
Rx 0.187179 1 6 3 1454 668034
Rx 0.187179 1 6 3 1454 666839
Rx 0.187179 1 6 3 1454 665644
Rx 0.187179 1 6 3 1454 476399
Rx 0.187179 1 6 3 1454 475204
Rx 0.187179 1 6 3 1454 474009
Rx 0.187179 1 6 3 1454 472814
Rx 0.187229 1 4 3 1454 927144
Rx 0.187229 1 4 3 1454 925949
Rx 0.187229 1 4 3 1454 839624
Rx 0.187229 1 4 3 1454 838429
Rx 0.187254 1 3 3 1454 7534179
Rx 0.187254 1 3 3 1454 7532984
Rx 0.187254 1 3 3 1454 7531789
Rx 0.187279 1 6 3 1454 571619
Rx 0.187279 1 6 3 1454 570424
Rx 0.187279 1 6 3 1454 569229
Rx 0.187279 1 6 3 1454 568034
Rx 0.187279 1 6 3 1454 566839
Rx 0.187279 1 6 3 1454 565644
Rx 0.187279 1 6 3 1454 564449
Rx 0.187279 1 6 3 1454 563254
Rx 0.187329 1 4 3 1454 937234
Rx 0.187329 1 4 3 1454 936039
Rx 0.187329 1 4 3 1454 934844
Rx 0.187354 1 3 3 1454 7630594
Rx 0.187354 1 3 3 1454 7629399
Rx 0.187354 1 3 3 1454 7628204
Rx 0.187383 1 6 3 1454 666219
Rx 0.187383 1 6 3 1454 665024
Rx 0.187383 1 6 3 1454 663829
Rx 0.187383 1 6 3 1454 662634
Rx 0.187383 1 6 3 1454 587729
Rx 0.187383 1 6 3 1454 586534
Rx 0.187383 1 6 3 1454 585339
Rx 0.187383 1 6 3 1454 584144
Rx 0.187442 1 4 3 1454 1046129
Rx 0.187442 1 4 3 1454 927009
Rx 0.187442 1 4 3 1454 925814
Rx 0.187442 1 4 3 1454 924619
Rx 0.187442 1 4 3 1454 923424
Rx 0.187479 1 3 3 1454 7751969
Rx 0.187479 1 3 3 1454 7681844
Rx 0.187479 1 3 3 1454 7680649
Rx 0.187479 1 3 3 1454 7679454
Rx 0.187479 1 3 3 1454 7678259
Rx 0.187483 1 6 3 1454 682949
Rx 0.187542 1 4 3 1454 1022229
Rx 0.187542 1 4 3 1454 1021034
Rx 0.187542 1 4 3 1454 1019839
Rx 0.187542 1 4 3 1454 1018644
Rx 0.187579 1 3 3 1454 7777064
Rx 0.187579 1 3 3 1454 7775869
Rx 0.187579 1 3 3 1454 7774674
Rx 0.187579 1 3 3 1454 7773479
Rx 0.187579 1 3 3 1454 7772284
Rx 0.187642 1 4 3 1454 1044404
Rx 0.187642 1 4 3 1454 1043209
Rx 0.187642 1 4 3 1454 1042014
Rx 0.187642 1 4 3 1454 1040819
Rx 0.187642 1 4 3 1454 1039624
Rx 0.187683 1 3 3 1454 7875249
Rx 0.187683 1 3 3 1454 7874054
Rx 0.187683 1 3 3 1454 7872859
Rx 0.187683 1 3 3 1454 7871664
Rx 0.187683 1 3 3 1454 7870469
Rx 0.187742 1 4 3 1454 1138429
Rx 0.187742 1 4 3 1454 1056884
Rx 0.187742 1 4 3 1454 1055689
Rx 0.187742 1 4 3 1454 1054494
Rx 0.187742 1 4 3 1454 1053299
Rx 0.187783 1 3 3 1454 7969274
Rx 0.187783 1 3 3 1454 7968079
Rx 0.187783 1 3 3 1454 7966884
Rx 0.187783 1 3 3 1454 7965689
Rx 0.187783 1 3 3 1454 7964494
Rx 0.187783 1 3 3 1454 7963299
Rx 0.187829 1 4 3 1454 1139624
Rx 0.187829 1 4 3 1454 1138429
Rx 0.187829 1 4 3 1454 1137234
Rx 0.187854 1 3 3 1454 8032984
Rx 0.187854 1 3 3 1454 8031789
Rx 0.187854 1 3 3 1454 8030594
Rx 0.187875 1 6 3 1454 1073434
Rx 0.187875 1 6 3 1454 463874
Rx 0.187875 1 6 3 1454 462679
Rx 0.187875 1 6 3 1454 461484
Rx 0.187875 1 6 3 1454 460289
Rx 0.187875 1 6 3 1454 459094
Rx 0.187875 1 6 3 1454 457899
Rx 0.187942 1 4 3 1454 1248519
Rx 0.187942 1 4 3 1454 1156884
Rx 0.187942 1 4 3 1454 1155689
Rx 0.187942 1 4 3 1454 1154494
Rx 0.187942 1 4 3 1454 1153299
Rx 0.187983 1 3 3 1454 8158519
Rx 0.187983 1 3 3 1454 8157324
Rx 0.187983 1 3 3 1454 8156129
Rx 0.187983 1 3 3 1454 8154934
Rx 0.187983 1 3 3 1454 8153739
Rx 0.188042 1 4 3 1454 1252104
Rx 0.188042 1 4 3 1454 1250909
Rx 0.188042 1 4 3 1454 1144404
Rx 0.188042 1 4 3 1454 1143209
Rx 0.188042 1 4 3 1454 1142014
Rx 0.188142 1 4 3 1454 1240819
Rx 0.188142 1 4 3 1454 1239624
Rx 0.188142 1 4 3 1454 1238429
Rx 0.188142 1 4 3 1454 1237234
Rx 0.188183 1 3 3 1454 8286004
Rx 0.188183 1 3 3 1454 8284809
Rx 0.188183 1 3 3 1454 8283614
Rx 0.188183 1 3 3 1454 8282419
Rx 0.188183 1 3 3 1454 8281224
Rx 0.188242 1 4 3 1454 1336039
Rx 0.188242 1 4 3 1454 1334844
Rx 0.188242 1 4 3 1454 1333649
Rx 0.188242 1 4 3 1454 1144404
Rx 0.188242 1 4 3 1454 1143209
Rx 0.188283 1 3 3 1454 8380029
Rx 0.188283 1 3 3 1454 8378834
Rx 0.188283 1 3 3 1454 8377639
Rx 0.188283 1 3 3 1454 8376444
Rx 0.188283 1 3 3 1454 8375249
Rx 0.188283 1 3 3 1454 8374054
Rx 0.188342 1 4 3 1454 1242014
Rx 0.188342 1 4 3 1454 1240819
Rx 0.188342 1 4 3 1454 1239624
Rx 0.188342 1 4 3 1454 1238429
Rx 0.188342 1 4 3 1454 1237234
Rx 0.188383 1 3 3 1454 8472859
Rx 0.188383 1 3 3 1454 8471664
Rx 0.188383 1 3 3 1454 8470469
Rx 0.188383 1 3 3 1454 8469274
Rx 0.188383 1 3 3 1454 8468079
Rx 0.188483 1 3 3 1454 8566884
Rx 0.188483 1 3 3 1454 8565689
Rx 0.188483 1 3 3 1454 8564494
Rx 0.188483 1 3 3 1454 8563299
Rx 0.188483 1 3 3 1454 8562104
Rx 0.188542 1 4 3 1454 1436039
Rx 0.188542 1 4 3 1454 1434844
Rx 0.188542 1 4 3 1454 1433649
Rx 0.188542 1 4 3 1454 1432454
Rx 0.188542 1 4 3 1454 1431259
Rx 0.188583 1 3 3 1454 8660909
Rx 0.188583 1 3 3 1454 8659714
Rx 0.188583 1 3 3 1454 8658519
Rx 0.188583 1 3 3 1454 8657324
Rx 0.188583 1 3 3 1454 8656129
Rx 0.188583 1 3 3 1454 8654934
Rx 0.188633 1 4 3 1454 1521744
Rx 0.188633 1 4 3 1454 1520549
Rx 0.188633 1 4 3 1454 1519354
Rx 0.188633 1 4 3 1454 1518159
Rx 0.188662 1 3 3 1454 8732939
Rx 0.188662 1 3 3 1454 8731744
Rx 0.188662 1 3 3 1454 8730549
Rx 0.188692 1 6 3 1454 402024
Rx 0.188692 1 6 3 1454 400829
Rx 0.188692 1 6 3 1454 399634
Rx 0.188692 1 6 3 1454 398439
Rx 0.188692 1 6 3 1454 397244
Rx 0.188692 1 6 3 1454 396049
Rx 0.188692 1 6 3 1454 394854
Rx 0.188692 1 6 3 1454 393659
Rx 0.188729 1 3 3 1454 8796074
Rx 0.188729 1 3 3 1454 8794879
Rx 0.188729 1 3 3 1454 8793684
Rx 0.188729 1 3 3 1454 8792489
Rx 0.188754 1 6 3 1454 455024
Rx 0.188754 1 6 3 1454 453829
Rx 0.188754 1 6 3 1454 452634
Rx 0.188754 1 6 3 1454 365204
Rx 0.188754 1 6 3 1454 364009
Rx 0.188754 1 6 3 1454 362814
Rx 0.188754 1 6 3 1454 361619
Rx 0.188779 1 4 3 1454 1662724
Rx 0.188779 1 4 3 1454 1661529
Rx 0.188779 1 4 3 1454 1660334
Rx 0.188833 1 3 3 1454 8836084
Rx 0.188833 1 3 3 1454 8834889
Rx 0.188833 1 3 3 1454 8833694
Rx 0.188887 1 4 3 1454 1767459
Rx 0.188887 1 4 3 1454 1590164
Rx 0.188887 1 4 3 1454 1588969
Rx 0.188887 1 4 3 1454 1587774
Rx 0.188933 1 3 3 1454 8932499
Rx 0.188933 1 3 3 1454 8931304
Rx 0.188933 1 3 3 1454 8930109
Rx 0.188933 1 3 3 1454 8928914
Rx 0.188962 1 6 3 1454 568744
Rx 0.188962 1 6 3 1454 567549
Rx 0.188962 1 6 3 1454 566354
Rx 0.188962 1 6 3 1454 565159
Rx 0.188962 1 6 3 1454 563964
Rx 0.188962 1 6 3 1454 369364
Rx 0.188962 1 6 3 1454 368169
Rx 0.188962 1 6 3 1454 366974
Rx 0.188962 1 6 3 1454 365779
Rx 0.188992 1 4 3 1454 1690739
Rx 0.188992 1 4 3 1454 1689544
Rx 0.188992 1 4 3 1454 1688349
Rx 0.188992 1 4 3 1454 1687154
Rx 0.189054 1 6 3 1454 456264
Rx 0.189054 1 6 3 1454 455069
Rx 0.189054 1 6 3 1454 453874
Rx 0.189054 1 6 3 1454 452679
Rx 0.189054 1 6 3 1454 451484
Rx 0.189054 1 6 3 1454 450289
Rx 0.189054 1 6 3 1454 449094
Rx 0.189079 1 4 3 1454 1773479
Rx 0.189079 1 4 3 1454 1772284
Rx 0.189079 1 4 3 1454 1771089
Rx 0.189137 1 3 3 1454 9131879
Rx 0.189137 1 3 3 1454 9130684
Rx 0.189137 1 3 3 1454 9129489
Rx 0.189137 1 3 3 1454 9128294
Rx 0.189142 1 6 3 1454 535419
Rx 0.189187 1 4 3 1454 1878214
Rx 0.189187 1 4 3 1454 1877019
Rx 0.189187 1 4 3 1454 1802644
Rx 0.189187 1 4 3 1454 1801449
Rx 0.189187 1 4 3 1454 1800254
Rx 0.189187 1 4 3 1454 1799059
Rx 0.189242 1 3 3 1454 9231259
Rx 0.189242 1 3 3 1454 9230064
Rx 0.189242 1 3 3 1454 9228869
Rx 0.189242 1 3 3 1454 9227674
Rx 0.189242 1 3 3 1454 9226479
Rx 0.189283 1 4 3 1454 1893704
Rx 0.189283 1 4 3 1454 1892509
Rx 0.189283 1 4 3 1454 1891314
Rx 0.189283 1 4 3 1454 1890119
Rx 0.189283 1 4 3 1454 1888924
Rx 0.189283 1 4 3 1454 1887729
Rx 0.189342 1 3 3 1454 9325284
Rx 0.189342 1 3 3 1454 9324089
Rx 0.189342 1 3 3 1454 9322894
Rx 0.189342 1 3 3 1454 9321699
Rx 0.189342 1 3 3 1454 9320504
Rx 0.189392 1 4 3 1454 1902644
Rx 0.189392 1 4 3 1454 1901449
Rx 0.189392 1 4 3 1454 1900254
Rx 0.189392 1 4 3 1454 1899059
Rx 0.189392 1 4 3 1454 1897864
Rx 0.189392 1 4 3 1454 1896669
Rx 0.189442 1 3 3 1454 9419309
Rx 0.189442 1 3 3 1454 9344404
Rx 0.189442 1 3 3 1454 9343209
Rx 0.189442 1 3 3 1454 9342014
Rx 0.189442 1 3 3 1454 9340819
Rx 0.189542 1 3 3 1454 9439624
Rx 0.189542 1 3 3 1454 9438429
Rx 0.189542 1 3 3 1454 9437234
Rx 0.189542 1 3 3 1454 9436039
Rx 0.189583 1 4 3 1454 2087154
Rx 0.189583 1 4 3 1454 2085959
Rx 0.189583 1 4 3 1454 1998484
Rx 0.189583 1 4 3 1454 1997289
Rx 0.189583 1 4 3 1454 1996094
Rx 0.189642 1 3 3 1454 9534844
Rx 0.189642 1 3 3 1454 9533649
Rx 0.189642 1 3 3 1454 9532454
Rx 0.189642 1 3 3 1454 9531259
Rx 0.189642 1 3 3 1454 9530064
Rx 0.189692 1 4 3 1454 2103219
Rx 0.189692 1 4 3 1454 2102024
Rx 0.189692 1 4 3 1454 2100829
Rx 0.189692 1 4 3 1454 2099634
Rx 0.189692 1 4 3 1454 2098439
Rx 0.189692 1 4 3 1454 2097244
Rx 0.189692 1 4 3 1454 2096049
Rx 0.18975 1 3 3 1454 9637189
Rx 0.18975 1 3 3 1454 9635994
Rx 0.18975 1 3 3 1454 9634799
Rx 0.18975 1 3 3 1454 9633604
Rx 0.18975 1 3 3 1454 9632409
Rx 0.18975 1 3 3 1454 9631214
Rx 0.189792 1 4 3 1454 1997864
Rx 0.189792 1 4 3 1454 1996669
Rx 0.189792 1 4 3 1454 1995474
Rx 0.189792 1 4 3 1454 1994279
Rx 0.189792 1 4 3 1454 1993084
Rx 0.189842 1 4 3 1454 2041969
Rx 0.189842 1 4 3 1454 2040774
Rx 0.189842 1 4 3 1454 2039579
Rx 0.189842 1 4 3 1454 2038384
Rx 0.189842 1 4 3 1454 2037189
Rx 0.189883 1 3 3 1454 9763299
Rx 0.189883 1 3 3 1454 9762104
Rx 0.189883 1 3 3 1454 9760909
Rx 0.189883 1 3 3 1454 9759714
Rx 0.189883 1 3 3 1454 9758519
Rx 0.18995 1 4 3 1454 2144314
Rx 0.18995 1 4 3 1454 2143119
Rx 0.18995 1 4 3 1454 2141924
Rx 0.18995 1 4 3 1454 2140729
Rx 0.18995 1 4 3 1454 2139534
Rx 0.18995 1 4 3 1454 2138339
Rx 0.189992 1 3 3 1454 9694324
Rx 0.189992 1 3 3 1454 9693129
Rx 0.189992 1 3 3 1454 9691934
Rx 0.189992 1 3 3 1454 9690739
Rx 0.189992 1 3 3 1454 9689544
Rx 0.189992 1 3 3 1454 9688349
Rx 0.190092 1 4 3 1454 2278744
Rx 0.190092 1 4 3 1454 2277549
Rx 0.190092 1 4 3 1454 2276354
Rx 0.190092 1 4 3 1454 2275159
Rx 0.190092 1 4 3 1454 1994324
Rx 0.19015 1 4 3 1454 2051529
Rx 0.19015 1 4 3 1454 2050334
Rx 0.19015 1 4 3 1454 2049139
Rx 0.19015 1 4 3 1454 2047944
Rx 0.19015 1 4 3 1454 2046749
Rx 0.19015 1 4 3 1454 2045554
Rx 0.190192 1 3 3 1454 9887154
Rx 0.190192 1 3 3 1454 9885959
Rx 0.190192 1 3 3 1454 9884764
Rx 0.190192 1 3 3 1454 9883569
Rx 0.190192 1 3 3 1454 9882374
Rx 0.190242 1 3 3 1454 9931259
Rx 0.190242 1 3 3 1454 9930064
Rx 0.190242 1 3 3 1454 9928869
Rx 0.190242 1 3 3 1454 9927674
Rx 0.190242 1 3 3 1454 9926479
Rx 0.190283 1 4 3 1454 2177639
Rx 0.190283 1 4 3 1454 2176444
Rx 0.190283 1 4 3 1454 2175249
Rx 0.190283 1 4 3 1454 2174054
Rx 0.190283 1 4 3 1454 2172859
Rx 0.190346 1 3 3 1454 10029444
Rx 0.190346 1 3 3 1454 10028249
Rx 0.190346 1 3 3 1454 10027054
Rx 0.190346 1 3 3 1454 10025859
Rx 0.190346 1 3 3 1454 9748564
Rx 0.190387 1 4 3 1454 2275824
Rx 0.190387 1 4 3 1454 2274629
Rx 0.190387 1 4 3 1454 2273434
Rx 0.190387 1 4 3 1454 2272239
Rx 0.190387 1 4 3 1454 2271044
Rx 0.190442 1 3 3 1454 9843209
Rx 0.190442 1 3 3 1454 9842014
Rx 0.190442 1 3 3 1454 9840819
Rx 0.190442 1 3 3 1454 9839624
Rx 0.190442 1 3 3 1454 9838429
Rx 0.19055 1 3 3 1454 9945554
Rx 0.19055 1 3 3 1454 9944359
Rx 0.19055 1 3 3 1454 9943164
Rx 0.19055 1 3 3 1454 9941969
Rx 0.19055 1 3 3 1454 9940774
Rx 0.19055 1 3 3 1454 9939579
Rx 0.190592 1 4 3 1454 2474009
Rx 0.190592 1 4 3 1454 2472814
Rx 0.190592 1 4 3 1454 2471619
Rx 0.190592 1 4 3 1454 2191889
Rx 0.190592 1 4 3 1454 2190694
Rx 0.190592 1 4 3 1454 2189499
Rx 0.190637 1 4 3 1454 2234224
Rx 0.190637 1 4 3 1454 2233029
Rx 0.190637 1 4 3 1454 2231834
Rx 0.190637 1 4 3 1454 2230639
Rx 0.190671 1 3 3 1454 10059184
Rx 0.190671 1 3 3 1454 10057989
Rx 0.190671 1 3 3 1454 10056794
Rx 0.190671 1 3 3 1454 10055599
Rx 0.190683 1 6 3 1454 2075824
Rx 0.190683 1 6 3 1454 386004
Rx 0.190683 1 6 3 1454 384809
Rx 0.190683 1 6 3 1454 383614
Rx 0.190733 1 4 3 1454 2325284
Rx 0.190733 1 4 3 1454 2324089
Rx 0.190733 1 4 3 1454 2322894
Rx 0.190733 1 4 3 1454 2321699
Rx 0.190762 1 3 3 1454 10146084
Rx 0.190762 1 3 3 1454 10144889
Rx 0.190762 1 3 3 1454 10143694
Rx 0.190762 1 3 3 1454 10142499
Rx 0.190792 1 6 3 1454 490739
Rx 0.190792 1 6 3 1454 489544
Rx 0.190792 1 6 3 1454 488349
Rx 0.190792 1 6 3 1454 487154
Rx 0.190792 1 6 3 1454 485959
Rx 0.190792 1 6 3 1454 484764
Rx 0.190792 1 6 3 1454 483569
Rx 0.190792 1 6 3 1454 482374
Rx 0.190833 1 6 3 1454 522939
Rx 0.190833 1 6 3 1454 521744
Rx 0.190833 1 6 3 1454 520549
Rx 0.190833 1 6 3 1454 519354
Rx 0.190833 1 6 3 1454 518159
Rx 0.190833 1 6 3 1454 516964
Rx 0.190833 1 6 3 1454 515769
Rx 0.190833 1 6 3 1454 514574
Rx 0.190833 1 6 3 1454 513379
Rx 0.190862 1 4 3 1454 2449624
Rx 0.190862 1 4 3 1454 2448429
Rx 0.190862 1 4 3 1454 2447234
Rx 0.190892 1 3 3 1454 10270424
Rx 0.190892 1 3 3 1454 10269229
Rx 0.190892 1 3 3 1454 10268034
Rx 0.190933 1 3 3 1454 10308599
Rx 0.190933 1 3 3 1454 10307404
Rx 0.190933 1 3 3 1454 10306209
Rx 0.190933 1 3 3 1454 10140244
Rx 0.190962 1 6 3 1454 641304
Rx 0.190962 1 6 3 1454 640109
Rx 0.190962 1 6 3 1454 638914
Rx 0.190962 1 6 3 1454 637719
Rx 0.190962 1 6 3 1454 636524
Rx 0.190962 1 6 3 1454 635329
Rx 0.190962 1 6 3 1454 634134
Rx 0.190962 1 6 3 1454 632939
Rx 0.190992 1 4 3 1454 2575159
Rx 0.190992 1 4 3 1454 2573964
Rx 0.190992 1 4 3 1454 2572769
Rx 0.190992 1 4 3 1454 2571574
Rx 0.191029 1 6 3 1454 698464
Rx 0.191029 1 6 3 1454 697269
Rx 0.191029 1 6 3 1454 696074
Rx 0.191029 1 6 3 1454 640244
Rx 0.191029 1 6 3 1454 639049
Rx 0.191029 1 6 3 1454 637854
Rx 0.191029 1 6 3 1454 636659
Rx 0.191029 1 6 3 1454 635464
Rx 0.191054 1 4 3 1454 2632939
Rx 0.191054 1 4 3 1454 2631744
Rx 0.191054 1 4 3 1454 2630549
Rx 0.191129 1 6 3 1454 734269
Rx 0.191129 1 6 3 1454 733074
Rx 0.191129 1 6 3 1454 731879
Rx 0.191129 1 6 3 1454 730684
Rx 0.191129 1 6 3 1454 729489
Rx 0.191129 1 6 3 1454 728294
Rx 0.191129 1 6 3 1454 727099
Rx 0.191154 1 4 3 1454 2729354
Rx 0.191154 1 4 3 1454 2545509
Rx 0.191154 1 4 3 1454 2544314
Rx 0.191179 1 3 3 1454 10384809
Rx 0.191179 1 3 3 1454 10383614
Rx 0.191179 1 3 3 1454 10382419
Rx 0.191229 1 6 3 1454 825904
Rx 0.191229 1 6 3 1454 824709
Rx 0.191229 1 6 3 1454 823514
Rx 0.191229 1 6 3 1454 736084
Rx 0.191229 1 6 3 1454 734889
Rx 0.191229 1 6 3 1454 733694
Rx 0.191229 1 6 3 1454 732499
Rx 0.191254 1 4 3 1454 2643119
